site;year;transect;slide;taxa;count
Tektite;2001;1;T1Q4-2001;Plexaurella;0
Tektite;2001;1;T1Q5-2001;Plexaurella;0
Tektite;2001;1;T1Q6-2001;Plexaurella;0
Tektite;2001;1;T1Q7-2001;Plexaurella;0
Tektite;2001;1;T1Q8-2001;Plexaurella;0
Tektite;2001;1;T1Q9-2001;Plexaurella;0
Tektite;2001;1;T1Q10-2001;Plexaurella;0
Tektite;2001;1;T1Q11-2001;Plexaurella;0
Tektite;2001;3;T3Q1-2001;Plexaurella;0
Tektite;2001;3;T3Q2-2001;Plexaurella;0
Tektite;2001;3;T3Q3-2001;Plexaurella;0
Tektite;2001;3;T3Q4-2001;Plexaurella;0
Tektite;2001;3;T3Q5-2001;Plexaurella;0
Tektite;2001;3;T3Q7-2001;Plexaurella;0
Tektite;2001;3;T3Q8-2001;Plexaurella;0
Tektite;2001;3;T3Q9-2001;Plexaurella;0
Tektite;2001;3;T3Q10-2001;Plexaurella;0
Tektite;2001;3;T3Q6-2001;Plexaurella;0
Tektite;2002;1;DSCN_3114;Plexaurella;0
Tektite;2002;1;DSCN_3115;Plexaurella;0
Tektite;2002;1;DSCN_3116;Plexaurella;0
Tektite;2002;1;DSCN_3117;Plexaurella;0
Tektite;2002;1;DSCN_3118;Plexaurella;0
Tektite;2002;1;DSCN_3119;Plexaurella;0
Tektite;2002;1;DSCN_3120;Plexaurella;0
Tektite;2002;1;DSCN_3121;Plexaurella;0
Tektite;2002;1;DSCN_3122;Plexaurella;0
Tektite;2002;1;DSCN_3123;Plexaurella;0
Tektite;2002;1;DSCN_3124;Plexaurella;0
Tektite;2002;3;DSCN_3137;Plexaurella;0
Tektite;2002;3;DSCN_3138;Plexaurella;0
Tektite;2002;3;DSCN_3139;Plexaurella;0
Tektite;2002;3;DSCN_3140;Plexaurella;0
Tektite;2002;3;DSCN_3141;Plexaurella;0
Tektite;2002;3;DSCN_3142;Plexaurella;0
Tektite;2002;3;DSCN_3143;Plexaurella;0
Tektite;2002;3;DSCN_3144;Plexaurella;0
Tektite;2002;3;DSCN_3145;Plexaurella;0
Tektite;2002;3;DSCN_3146;Plexaurella;0
Tektite;2003;1;DSCN_2382;Plexaurella;0
Tektite;2003;1;DSCN_2384;Plexaurella;0
Tektite;2003;1;DSCN_2385;Plexaurella;0
Tektite;2003;1;DSCN_2386;Plexaurella;0
Tektite;2003;1;DSCN_2387;Plexaurella;0
Tektite;2003;1;DSCN_2388;Plexaurella;0
Tektite;2003;1;DSCN_2389;Plexaurella;0
Tektite;2003;1;DSCN_2390;Plexaurella;0
Tektite;2003;1;DSCN_2391;Plexaurella;0
Tektite;2003;1;DSCN_2392;Plexaurella;0
Tektite;2003;1;DSCN_2383;Plexaurella;0
Tektite;2003;3;DSCN_2405;Plexaurella;0
Tektite;2003;3;DSCN_2406;Plexaurella;0
Tektite;2003;3;DSCN_2407;Plexaurella;0
Tektite;2003;3;DSCN_2408;Plexaurella;0
Tektite;2003;3;DSCN_2409;Plexaurella;0
Tektite;2003;3;DSCN_2410;Plexaurella;0
Tektite;2003;3;DSCN_2411;Plexaurella;0
Tektite;2003;3;DSCN_2412;Plexaurella;0
Tektite;2003;3;DSCN_2413;Plexaurella;0
Tektite;2003;3;DSCN_2414;Plexaurella;0
Tektite;2004;1;DSCN_7149;Plexaurella;0
Tektite;2004;1;DSCN_7150;Plexaurella;0
Tektite;2004;1;DSCN_7151;Plexaurella;0
Tektite;2004;1;DSCN_7152;Plexaurella;0
Tektite;2004;1;DSCN_7153;Plexaurella;0
Tektite;2004;1;DSCN_7154;Plexaurella;0
Tektite;2004;1;DSCN_7155;Plexaurella;0
Tektite;2004;1;DSCN_7156;Plexaurella;0
Tektite;2004;1;DSCN_7157;Plexaurella;0
Tektite;2004;1;DSCN_7158;Plexaurella;0
Tektite;2004;1;DSCN_7159;Plexaurella;0
Tektite;2004;3;DSCN_7127;Plexaurella;0
Tektite;2004;3;DSCN_7129;Plexaurella;0
Tektite;2004;3;DSCN_7130;Plexaurella;0
Tektite;2004;3;DSCN_7131;Plexaurella;0
Tektite;2004;3;DSCN_7132;Plexaurella;0
Tektite;2004;3;DSCN_7133;Plexaurella;0
Tektite;2004;3;DSCN_7134;Plexaurella;0
Tektite;2004;3;DSCN_7135;Plexaurella;0
Tektite;2004;3;DSCN_7136;Plexaurella;0
Tektite;2004;3;DSCN_7128;Plexaurella;0
Tektite;2005;1;DSC_0003;Plexaurella;0
Tektite;2005;1;DSC_0004;Plexaurella;0
Tektite;2005;1;DSC_0005;Plexaurella;0
Tektite;2005;1;DSC_0006;Plexaurella;0
Tektite;2005;1;DSC_0007;Plexaurella;0
Tektite;2005;1;DSC_0008;Plexaurella;0
Tektite;2005;1;DSC_0009;Plexaurella;0
Tektite;2005;1;DSC_0010;Plexaurella;0
Tektite;2005;1;DSC_0011;Plexaurella;0
Tektite;2005;1;DSC_0012;Plexaurella;0
Tektite;2005;1;DSC_0013;Plexaurella;0
Tektite;2005;3;DSC_0026;Plexaurella;0
Tektite;2005;3;DSC_0027;Plexaurella;0
Tektite;2005;3;DSC_0028;Plexaurella;0
Tektite;2005;3;DSC_0029;Plexaurella;0
Tektite;2005;3;DSC_0030;Plexaurella;0
Tektite;2005;3;DSC_0031;Plexaurella;0
Tektite;2005;3;DSC_0032;Plexaurella;0
Tektite;2005;3;DSC_0033;Plexaurella;0
Tektite;2005;3;DSC_0034;Plexaurella;0
Tektite;2005;3;DSC_0035;Plexaurella;0
Tektite;2006;1;DSC_0445;Plexaurella;0
Tektite;2006;1;DSC_0446;Plexaurella;0
Tektite;2006;1;DSC_0447;Plexaurella;0
Tektite;2006;1;DSC_0448;Plexaurella;0
Tektite;2006;1;DSC_0449;Plexaurella;0
Tektite;2006;1;DSC_0450;Plexaurella;0
Tektite;2006;1;DSC_0451;Plexaurella;0
Tektite;2006;1;DSC_0452;Plexaurella;0
Tektite;2006;1;DSC_0453;Plexaurella;0
Tektite;2006;1;DSC_0454;Plexaurella;0
Tektite;2006;1;DSC_0455;Plexaurella;0
Tektite;2006;3;DSC_0468;Plexaurella;0
Tektite;2006;3;DSC_0469;Plexaurella;0
Tektite;2006;3;DSC_0470;Plexaurella;0
Tektite;2006;3;DSC_0472;Plexaurella;0
Tektite;2006;3;DSC_0473;Plexaurella;0
Tektite;2006;3;DSC_0474;Plexaurella;0
Tektite;2006;3;DSC_0475;Plexaurella;0
Tektite;2006;3;DSC_0476;Plexaurella;0
Tektite;2006;3;DSC_0477;Plexaurella;0
Tektite;2006;3;DSC_0471;Plexaurella;0
Tektite;2007;1;DSC_1128;Plexaurella;0
Tektite;2007;1;DSC_1129;Plexaurella;0
Tektite;2007;1;DSC_1130;Plexaurella;0
Tektite;2007;1;DSC_1131;Plexaurella;0
Tektite;2007;1;DSC_1132;Plexaurella;0
Tektite;2007;1;DSC_1133;Plexaurella;0
Tektite;2007;1;DSC_1134;Plexaurella;0
Tektite;2007;1;DSC_1135;Plexaurella;0
Tektite;2007;1;DSC_1136;Plexaurella;0
Tektite;2007;1;DSC_1137;Plexaurella;0
Tektite;2007;1;DSC_1138;Plexaurella;0
Tektite;2007;3;DSC_1152;Plexaurella;0
Tektite;2007;3;DSC_1153;Plexaurella;0
Tektite;2007;3;DSC_1154;Plexaurella;0
Tektite;2007;3;DSC_1155;Plexaurella;0
Tektite;2007;3;DSC_1156;Plexaurella;0
Tektite;2007;3;DSC_1157;Plexaurella;0
Tektite;2007;3;DSC_1158;Plexaurella;0
Tektite;2007;3;DSC_1159;Plexaurella;0
Tektite;2007;3;DSC_1160;Plexaurella;0
Tektite;2007;3;DSC_1161;Plexaurella;0
Tektite;2008;1;DSC_2504;Plexaurella;0
Tektite;2008;1;DSC_2505;Plexaurella;0
Tektite;2008;1;DSC_2506;Plexaurella;0
Tektite;2008;1;DSC_2507;Plexaurella;0
Tektite;2008;1;DSC_2508;Plexaurella;0
Tektite;2008;1;DSC_2509;Plexaurella;0
Tektite;2008;1;DSC_2510;Plexaurella;0
Tektite;2008;1;DSC_2511;Plexaurella;0
Tektite;2008;1;DSC_2512;Plexaurella;0
Tektite;2008;1;DSC_2513;Plexaurella;0
Tektite;2008;1;DSC_2514;Plexaurella;0
Tektite;2008;3;DSC_2527;Plexaurella;0
Tektite;2008;3;DSC_2528;Plexaurella;0
Tektite;2008;3;DSC_2529;Plexaurella;0
Tektite;2008;3;DSC_2530;Plexaurella;0
Tektite;2008;3;DSC_2531;Plexaurella;0
Tektite;2008;3;DSC_2532;Plexaurella;0
Tektite;2008;3;DSC_2533;Plexaurella;0
Tektite;2008;3;DSC_2534;Plexaurella;0
Tektite;2008;3;DSC_2535;Plexaurella;0
Tektite;2008;3;DSC_2536;Plexaurella;0
Tektite;2009;1;2016;Plexaurella;0
Tektite;2009;1;2017;Plexaurella;0
Tektite;2009;1;2018;Plexaurella;0
Tektite;2009;1;2019;Plexaurella;0
Tektite;2009;1;2020;Plexaurella;0
Tektite;2009;1;2021;Plexaurella;0
Tektite;2009;1;2022;Plexaurella;0
Tektite;2009;1;2023;Plexaurella;0
Tektite;2009;1;2024;Plexaurella;0
Tektite;2009;1;2025;Plexaurella;0
Tektite;2009;1;2026;Plexaurella;0
Tektite;2009;3;2039;Plexaurella;0
Tektite;2009;3;2040;Plexaurella;0
Tektite;2009;3;2041;Plexaurella;0
Tektite;2009;3;2042;Plexaurella;0
Tektite;2009;3;2043;Plexaurella;0
Tektite;2009;3;2044;Plexaurella;0
Tektite;2009;3;2045;Plexaurella;0
Tektite;2009;3;2046;Plexaurella;0
Tektite;2009;3;2047;Plexaurella;0
Tektite;2009;3;2048;Plexaurella;0
Tektite;2010;1;8097;Plexaurella;0
Tektite;2010;1;8098;Plexaurella;0
Tektite;2010;1;8099;Plexaurella;0
Tektite;2010;1;8100;Plexaurella;0
Tektite;2010;1;8101;Plexaurella;0
Tektite;2010;1;8102;Plexaurella;0
Tektite;2010;1;8103;Plexaurella;0
Tektite;2010;1;8104;Plexaurella;0
Tektite;2010;1;8105;Plexaurella;0
Tektite;2010;1;8106;Plexaurella;0
Tektite;2010;1;8107;Plexaurella;0
Tektite;2010;1;8108;Plexaurella;0
Tektite;2010;3;8120;Plexaurella;0
Tektite;2010;3;8121;Plexaurella;0
Tektite;2010;3;8122;Plexaurella;0
Tektite;2010;3;8123;Plexaurella;0
Tektite;2010;3;8124;Plexaurella;0
Tektite;2010;3;8125;Plexaurella;0
Tektite;2010;3;8126;Plexaurella;0
Tektite;2010;3;8127;Plexaurella;0
Tektite;2010;3;8128;Plexaurella;0
Tektite;2010;3;8129;Plexaurella;0
Tektite;2011;1;1;Plexaurella;0
Tektite;2011;1;2;Plexaurella;0
Tektite;2011;1;3;Plexaurella;0
Tektite;2011;1;4;Plexaurella;0
Tektite;2011;1;5;Plexaurella;0
Tektite;2011;1;6;Plexaurella;0
Tektite;2011;1;7;Plexaurella;0
Tektite;2011;1;8;Plexaurella;0
Tektite;2011;1;9;Plexaurella;0
Tektite;2011;1;10;Plexaurella;0
Tektite;2011;1;11;Plexaurella;0
Tektite;2011;3;24;Plexaurella;0
Tektite;2011;3;25;Plexaurella;0
Tektite;2011;3;26;Plexaurella;0
Tektite;2011;3;27;Plexaurella;0
Tektite;2011;3;28;Plexaurella;0
Tektite;2011;3;29;Plexaurella;0
Tektite;2011;3;30;Plexaurella;0
Tektite;2011;3;31;Plexaurella;0
Tektite;2011;3;32;Plexaurella;0
Tektite;2011;3;33;Plexaurella;0
Tektite;2012;1;1750;Plexaurella;0
Tektite;2012;1;1751;Plexaurella;0
Tektite;2012;1;1752;Plexaurella;0
Tektite;2012;1;1753;Plexaurella;0
Tektite;2012;1;1754;Plexaurella;0
Tektite;2012;1;1755;Plexaurella;0
Tektite;2012;1;1756;Plexaurella;0
Tektite;2012;1;1757;Plexaurella;0
Tektite;2012;1;1758;Plexaurella;0
Tektite;2012;1;1759;Plexaurella;0
Tektite;2012;1;1760;Plexaurella;0
Tektite;2012;3;1773;Plexaurella;0
Tektite;2012;3;1774;Plexaurella;0
Tektite;2012;3;1775;Plexaurella;0
Tektite;2012;3;1776;Plexaurella;0
Tektite;2012;3;1777;Plexaurella;0
Tektite;2012;3;1778;Plexaurella;0
Tektite;2012;3;1779;Plexaurella;0
Tektite;2012;3;1780;Plexaurella;0
Tektite;2012;3;1781;Plexaurella;0
Tektite;2012;3;1782;Plexaurella;0
Tektite;2013;1;288;Plexaurella;0
Tektite;2013;1;289;Plexaurella;0
Tektite;2013;1;290;Plexaurella;0
Tektite;2013;1;291;Plexaurella;0
Tektite;2013;1;292;Plexaurella;0
Tektite;2013;1;293;Plexaurella;0
Tektite;2013;1;294;Plexaurella;0
Tektite;2013;1;295;Plexaurella;0
Tektite;2013;1;296;Plexaurella;0
Tektite;2013;1;297;Plexaurella;0
Tektite;2013;1;298;Plexaurella;0
Tektite;2013;3;311;Plexaurella;0
Tektite;2013;3;312;Plexaurella;0
Tektite;2013;3;313;Plexaurella;0
Tektite;2013;3;314;Plexaurella;0
Tektite;2013;3;315;Plexaurella;0
Tektite;2013;3;316;Plexaurella;0
Tektite;2013;3;317;Plexaurella;0
Tektite;2013;3;318;Plexaurella;0
Tektite;2013;3;319;Plexaurella;0
Tektite;2013;3;320;Plexaurella;0
Yawzi;1987;1;1;Muricea;0
Yawzi;1987;1;2;Muricea;0
Yawzi;1987;1;3;Muricea;0
Yawzi;1987;1;4;Muricea;0
Yawzi;1987;1;5;Muricea;0
Yawzi;1987;1;6;Muricea;0
Yawzi;1987;1;7;Muricea;0
Yawzi;1987;1;8;Muricea;0
Yawzi;1987;1;9;Muricea;0
Yawzi;1987;1;10;Muricea;0
Yawzi;1987;3;21;Muricea;0
Yawzi;1987;3;22;Muricea;0
Yawzi;1987;3;23;Muricea;0
Yawzi;1987;3;24;Muricea;0
Yawzi;1987;3;25;Muricea;0
Yawzi;1987;3;26;Muricea;0
Yawzi;1987;3;27;Muricea;0
Yawzi;1987;3;28;Muricea;0
Yawzi;1987;3;29;Muricea;0
Yawzi;1987;3;30;Muricea;0
Yawzi;1988;1;1;Muricea;0
Yawzi;1988;1;2;Muricea;0
Yawzi;1988;1;3;Muricea;0
Yawzi;1988;1;4;Muricea;0
Yawzi;1988;1;5;Muricea;0
Yawzi;1988;1;6;Muricea;0
Yawzi;1988;1;7;Muricea;0
Yawzi;1988;1;8;Muricea;0
Yawzi;1988;1;9;Muricea;0
Yawzi;1988;1;10;Muricea;0
Yawzi;1988;3;21;Muricea;0
Yawzi;1988;3;22;Muricea;0
Yawzi;1988;3;23;Muricea;0
Yawzi;1988;3;24;Muricea;0
Yawzi;1988;3;25;Muricea;0
Yawzi;1988;3;26;Muricea;0
Yawzi;1988;3;27;Muricea;0
Yawzi;1988;3;28;Muricea;0
Yawzi;1988;3;29;Muricea;0
Yawzi;1988;3;30;Muricea;0
Yawzi;1989;1;1;Muricea;0
Yawzi;1989;1;2;Muricea;0
Yawzi;1989;1;3;Muricea;0
Yawzi;1989;1;4;Muricea;0
Yawzi;1989;1;5;Muricea;0
Yawzi;1989;1;6;Muricea;0
Yawzi;1989;1;7;Muricea;0
Yawzi;1989;1;8;Muricea;0
Yawzi;1989;1;9;Muricea;0
Yawzi;1989;1;10;Muricea;0
Yawzi;1989;3;11;Muricea;0
Yawzi;1989;3;12;Muricea;0
Yawzi;1989;3;13;Muricea;0
Yawzi;1989;3;14;Muricea;0
Yawzi;1989;3;15;Muricea;0
Yawzi;1989;3;16;Muricea;0
Yawzi;1989;3;17;Muricea;0
Yawzi;1989;3;18;Muricea;0
Yawzi;1990;1;1;Muricea;0
Yawzi;1990;1;2;Muricea;0
Yawzi;1990;1;3;Muricea;0
Yawzi;1990;1;4;Muricea;0
Yawzi;1990;1;5;Muricea;0
Yawzi;1990;1;6;Muricea;0
Yawzi;1990;1;7;Muricea;0
Yawzi;1990;1;8;Muricea;0
Yawzi;1990;1;9;Muricea;0
Yawzi;1990;1;10;Muricea;0
Yawzi;1990;3;21;Muricea;0
Yawzi;1990;3;22;Muricea;0
Yawzi;1990;3;23;Muricea;0
Yawzi;1990;3;24;Muricea;0
Yawzi;1990;3;25;Muricea;0
Yawzi;1990;3;26;Muricea;0
Yawzi;1990;3;27;Muricea;0
Yawzi;1990;3;28;Muricea;0
Yawzi;1990;3;29;Muricea;0
Yawzi;1990;3;30;Muricea;0
Yawzi;1991;1;1;Muricea;0
Yawzi;1991;1;2;Muricea;0
Yawzi;1991;1;3;Muricea;0
Yawzi;1991;1;4;Muricea;0
Yawzi;1991;1;5;Muricea;0
Yawzi;1991;1;6;Muricea;0
Yawzi;1991;1;7;Muricea;0
Yawzi;1991;1;8;Muricea;0
Yawzi;1991;1;9;Muricea;0
Yawzi;1991;1;10;Muricea;0
Yawzi;1991;3;21;Muricea;0
Yawzi;1991;3;22;Muricea;0
Yawzi;1991;3;23;Muricea;0
Yawzi;1991;3;24;Muricea;0
Yawzi;1991;3;25;Muricea;0
Yawzi;1991;3;26;Muricea;0
Yawzi;1991;3;27;Muricea;0
Yawzi;1991;3;28;Muricea;0
Yawzi;1991;3;29;Muricea;0
Yawzi;1991;3;30;Muricea;0
Yawzi;1992;1;1;Muricea;0
Yawzi;1992;1;2;Muricea;0
Yawzi;1992;1;3;Muricea;0
Yawzi;1992;1;4;Muricea;0
Yawzi;1992;1;5;Muricea;0
Yawzi;1992;1;6;Muricea;0
Yawzi;1992;1;7;Muricea;0
Yawzi;1992;1;8;Muricea;0
Yawzi;1992;1;9;Muricea;0
Yawzi;1992;1;10;Muricea;0
Yawzi;1992;3;20;Muricea;0
Yawzi;1992;3;21;Muricea;0
Yawzi;1992;3;22;Muricea;0
Yawzi;1992;3;23;Muricea;0
Yawzi;1992;3;24;Muricea;0
Yawzi;1992;3;25;Muricea;0
Yawzi;1992;3;26;Muricea;0
Yawzi;1992;3;27;Muricea;0
Yawzi;1992;3;28;Muricea;0
Yawzi;1992;3;29;Muricea;nd
Yawzi;1993;1;1;Muricea;0
Yawzi;1993;1;2;Muricea;0
Yawzi;1993;1;3;Muricea;0
Yawzi;1993;1;4;Muricea;0
Yawzi;1993;1;5;Muricea;0
Yawzi;1993;1;6;Muricea;0
Yawzi;1993;1;7;Muricea;0
Yawzi;1993;1;8;Muricea;0
Yawzi;1993;1;9;Muricea;0
Yawzi;1993;1;10;Muricea;0
Yawzi;1993;3;21;Muricea;0
Yawzi;1993;3;22;Muricea;0
Yawzi;1993;3;23;Muricea;0
Yawzi;1993;3;24;Muricea;0
Yawzi;1993;3;25;Muricea;0
Yawzi;1993;3;26;Muricea;0
Yawzi;1993;3;27;Muricea;0
Yawzi;1993;3;28;Muricea;0
Yawzi;1993;3;29;Muricea;0
Yawzi;1993;3;30;Muricea;0
Yawzi;1994;1;1;Muricea;0
Yawzi;1994;1;2;Muricea;0
Yawzi;1994;1;3;Muricea;0
Yawzi;1994;1;4;Muricea;0
Yawzi;1994;1;5;Muricea;0
Yawzi;1994;1;6;Muricea;0
Yawzi;1994;1;7;Muricea;0
Yawzi;1994;1;8;Muricea;0
Yawzi;1994;1;9;Muricea;0
Yawzi;1994;1;10;Muricea;0
Yawzi;1994;3;21;Muricea;0
Yawzi;1994;3;22;Muricea;0
Yawzi;1994;3;23;Muricea;0
Yawzi;1994;3;24;Muricea;0
Yawzi;1994;3;25;Muricea;0
Yawzi;1994;3;26;Muricea;0
Yawzi;1994;3;27;Muricea;0
Yawzi;1994;3;28;Muricea;0
Yawzi;1994;3;29;Muricea;0
Yawzi;1994;3;30;Muricea;0
Yawzi;1995;1;1;Muricea;0
Yawzi;1995;1;2;Muricea;0
Yawzi;1995;1;3;Muricea;0
Yawzi;1995;1;4;Muricea;0
Yawzi;1995;1;5;Muricea;0
Yawzi;1995;1;6;Muricea;0
Yawzi;1995;1;7;Muricea;0
Yawzi;1995;1;8;Muricea;0
Yawzi;1995;1;9;Muricea;0
Yawzi;1995;1;10;Muricea;0
Yawzi;1995;3;21;Muricea;0
Yawzi;1995;3;22;Muricea;0
Yawzi;1995;3;23;Muricea;0
Yawzi;1995;3;24;Muricea;0
Yawzi;1995;3;25;Muricea;0
Yawzi;1995;3;26;Muricea;0
Yawzi;1995;3;27;Muricea;0
Yawzi;1995;3;28;Muricea;0
Yawzi;1995;3;29;Muricea;0
Yawzi;1995;3;30;Muricea;0
Yawzi;1996;1;1;Muricea;0
Yawzi;1996;1;2;Muricea;0
Yawzi;1996;1;3;Muricea;0
Yawzi;1996;1;4;Muricea;0
Yawzi;1996;1;5;Muricea;0
Yawzi;1996;1;6;Muricea;0
Yawzi;1996;1;7;Muricea;0
Yawzi;1996;1;8;Muricea;0
Yawzi;1996;1;9;Muricea;0
Yawzi;1996;1;10;Muricea;0
Yawzi;1996;3;21;Muricea;0
Yawzi;1996;3;22;Muricea;0
Yawzi;1996;3;23;Muricea;0
Yawzi;1996;3;24;Muricea;0
Yawzi;1996;3;25;Muricea;0
Yawzi;1996;3;26;Muricea;0
Yawzi;1996;3;27;Muricea;0
Yawzi;1996;3;28;Muricea;0
Yawzi;1996;3;29;Muricea;0
Yawzi;1996;3;30;Muricea;0
Yawzi;1997;1;1;Muricea;0
Yawzi;1997;1;2;Muricea;0
Yawzi;1997;1;3;Muricea;0
Yawzi;1997;1;4;Muricea;0
Yawzi;1997;1;5;Muricea;0
Yawzi;1997;1;6;Muricea;0
Yawzi;1997;1;7;Muricea;0
Yawzi;1997;1;8;Muricea;0
Yawzi;1997;1;9;Muricea;0
Yawzi;1997;1;10;Muricea;0
Yawzi;1997;3;21;Muricea;0
Yawzi;1997;3;22;Muricea;0
Yawzi;1997;3;23;Muricea;0
Yawzi;1997;3;24;Muricea;0
Yawzi;1997;3;25;Muricea;0
Yawzi;1997;3;26;Muricea;0
Yawzi;1997;3;27;Muricea;0
Yawzi;1997;3;28;Muricea;0
Yawzi;1997;3;29;Muricea;0
Yawzi;1997;3;30;Muricea;0
Yawzi;1998;1;1;Muricea;0
Yawzi;1998;1;2;Muricea;0
Yawzi;1998;1;3;Muricea;0
Yawzi;1998;1;4;Muricea;0
Yawzi;1998;1;5;Muricea;0
Yawzi;1998;1;6;Muricea;0
Yawzi;1998;1;7;Muricea;0
Yawzi;1998;1;8;Muricea;0
Yawzi;1998;1;9;Muricea;0
Yawzi;1998;1;10;Muricea;0
Yawzi;1998;3;21;Muricea;0
Yawzi;1998;3;22;Muricea;0
Yawzi;1998;3;23;Muricea;0
Yawzi;1998;3;24;Muricea;0
Yawzi;1998;3;25;Muricea;0
Yawzi;1998;3;26;Muricea;0
Yawzi;1998;3;27;Muricea;0
Yawzi;1998;3;28;Muricea;0
Yawzi;1998;3;29;Muricea;0
Yawzi;1998;3;30;Muricea;0
Yawzi;1999;1;1;Muricea;0
Yawzi;1999;1;2;Muricea;0
Yawzi;1999;1;3;Muricea;0
Yawzi;1999;1;4;Muricea;0
Yawzi;1999;1;5;Muricea;0
Yawzi;1999;1;6;Muricea;0
Yawzi;1999;1;7;Muricea;0
Yawzi;1999;1;8;Muricea;0
Yawzi;1999;1;9;Muricea;0
Yawzi;1999;1;10;Muricea;0
Yawzi;1999;3;21;Muricea;0
Yawzi;1999;3;22;Muricea;0
Yawzi;1999;3;23;Muricea;0
Yawzi;1999;3;24;Muricea;0
Yawzi;1999;3;25;Muricea;0
Yawzi;1999;3;26;Muricea;0
Yawzi;1999;3;27;Muricea;0
Yawzi;1999;3;28;Muricea;0
Yawzi;1999;3;29;Muricea;0
Yawzi;1999;3;30;Muricea;0
Yawzi;2000;1;1;Muricea;0
Yawzi;2000;1;2;Muricea;0
Yawzi;2000;1;3;Muricea;0
Yawzi;2000;1;4;Muricea;0
Yawzi;2000;1;5;Muricea;0
Yawzi;2000;1;6;Muricea;0
Yawzi;2000;1;7;Muricea;0
Yawzi;2000;1;8;Muricea;0
Yawzi;2000;1;9;Muricea;0
Yawzi;2000;1;10;Muricea;0
Yawzi;2000;3;21;Muricea;0
Yawzi;2000;3;22;Muricea;0
Yawzi;2000;3;23;Muricea;0
Yawzi;2000;3;24;Muricea;0
Yawzi;2000;3;25;Muricea;0
Yawzi;2000;3;26;Muricea;0
Yawzi;2000;3;27;Muricea;0
Yawzi;2000;3;28;Muricea;0
Yawzi;2000;3;29;Muricea;0
Yawzi;2000;3;30;Muricea;0
Yawzi;2001;1;Q1;Muricea;0
Yawzi;2001;1;Q2;Muricea;0
Yawzi;2001;1;Q3;Muricea;0
Yawzi;2001;1;Q4;Muricea;0
Yawzi;2001;1;Q5;Muricea;0
Yawzi;2001;1;Q6;Muricea;0
Yawzi;2001;1;Q7;Muricea;0
Yawzi;2001;1;Q8;Muricea;0
Yawzi;2001;1;Q9;Muricea;0
Yawzi;2001;1;Q10;Muricea;0
Yawzi;2001;3;Q1;Muricea;0
Yawzi;2001;3;Q2;Muricea;0
Yawzi;2001;3;Q3;Muricea;0
Yawzi;2001;3;Q4;Muricea;0
Yawzi;2001;3;Q5;Muricea;0
Yawzi;2001;3;Q6;Muricea;0
Yawzi;2001;3;Q7;Muricea;0
Yawzi;2001;3;Q8;Muricea;0
Yawzi;2001;3;Q9;Muricea;0
Yawzi;2001;3;Q10;Muricea;0
Yawzi;2002;1;Q1;Muricea;0
Yawzi;2002;1;Q2;Muricea;0
Yawzi;2002;1;Q3;Muricea;0
Yawzi;2002;1;Q4;Muricea;0
Yawzi;2002;1;Q5;Muricea;0
Yawzi;2002;1;Q6;Muricea;0
Yawzi;2002;1;Q7;Muricea;0
Yawzi;2002;1;Q8;Muricea;0
Yawzi;2002;1;Q9;Muricea;0
Yawzi;2002;1;Q10;Muricea;0
Yawzi;2002;3;Q1;Muricea;0
Yawzi;2002;3;Q2;Muricea;0
Yawzi;2002;3;Q3;Muricea;0
Yawzi;2002;3;Q4;Muricea;0
Yawzi;2002;3;Q5;Muricea;0
Yawzi;2002;3;Q6;Muricea;0
Yawzi;2002;3;Q7;Muricea;0
Yawzi;2002;3;Q8;Muricea;0
Yawzi;2002;3;Q9;Muricea;0
Yawzi;2002;3;Q10;Muricea;0
Yawzi;2002;3;Q11;Muricea;0
Yawzi;2002;3;Q12;Muricea;0
Yawzi;2003;1;2256;Muricea;0
Yawzi;2003;1;2257;Muricea;0
Yawzi;2003;1;2258;Muricea;0
Yawzi;2003;1;2259;Muricea;0
Yawzi;2003;1;2260;Muricea;0
Yawzi;2003;1;2261;Muricea;0
Yawzi;2003;1;2262;Muricea;0
Yawzi;2003;1;2263;Muricea;0
Yawzi;2003;1;2264;Muricea;0
Yawzi;2003;1;2265;Muricea;0
Yawzi;2003;3;2278;Muricea;0
Yawzi;2003;3;2279;Muricea;0
Yawzi;2003;3;2280;Muricea;0
Yawzi;2003;3;2281;Muricea;0
Yawzi;2003;3;2282;Muricea;0
Yawzi;2003;3;2283;Muricea;0
Yawzi;2003;3;2284;Muricea;0
Yawzi;2003;3;2285;Muricea;0
Yawzi;2003;3;2286;Muricea;0
Yawzi;2003;3;2287;Muricea;0
Yawzi;2003;3;2288;Muricea;0
Yawzi;2003;3;2289;Muricea;0
Yawzi;2004;1;7055;Muricea;0
Yawzi;2004;1;7056;Muricea;0
Yawzi;2004;1;7057;Muricea;0
Yawzi;2004;1;7058;Muricea;0
Yawzi;2004;1;7059;Muricea;0
Yawzi;2004;1;7060;Muricea;0
Yawzi;2004;1;7061;Muricea;0
Yawzi;2004;1;7062;Muricea;0
Yawzi;2004;1;7063;Muricea;0
Yawzi;2004;1;7064;Muricea;0
Yawzi;2004;3;7115;Muricea;0
Yawzi;2004;3;7116;Muricea;0
Yawzi;2004;3;7117;Muricea;0
Yawzi;2004;3;7118;Muricea;0
Yawzi;2004;3;7119;Muricea;0
Yawzi;2004;3;7120;Muricea;0
Yawzi;2004;3;7121;Muricea;0
